,a股市值(不含限售股),主营产品名称,"净资产收益率roe(加权,公布值)",城市,市净率(pb),市盈率(pe),归属于母公司所有者的净利润,总市值,总股本,所属同花顺行业,新股上市日期,流通a股,股票代码,股票简称,营业收入,资产负债率,销售毛利率
5565,2574453180.53,柴油机选择性催化还原器型产品(scr)||柴油机颗粒捕集器型产品(dpf)||汽油机三元催化剂/器(twc)||柴油机尾气净化产品||汽油机尾气净化产品,8.56,池州市,4.0028,36.7946,51562814.54,3634400000.0,80000000.0,汽车-汽车零部件-其他汽车零部件,20200210,56668571.0,300816.SZ,艾可蓝,774093154.01,60.7708,27.7486
5566,935187919.24,包装版||烟包版||特种版||其他版,5.97,丰台区,4.1416,52.8466,11169610.74,1462768882.8,143690460.0,机械设备-专用设备-印刷包装机械,20210806,91865218.0,920553.BJ,凯腾精工,336912909.09,32.161,31.4587
5567,2372448131.82,sf系列轴承||jf系列轴承||jdb系列轴承||fu系列轴承||其他系列轴承及复合材料||滑动轴承||复合材料||铜粉||液压配件||其他||根sf系列轴承||其他系列轴承,4.36,嘉兴市,4.0592,67.3763,49095819.01,4134568665.6,218298240.0,机械设备-通用设备-金属制品,20200218,125261253.0,300817.SZ,双飞集团,668611974.2,18.6693,24.6722
5568,15775757178.12,高频高速版||厚铜板||刚挠结合板||挠性板||高频高速板||金属基板||高阶hdi板||内埋器件板,1.98,深圳市,9.5971,424.7817,31170009.39,15775757178.12,191430132.0,电子-元件-印制电路板,20210812,191430132.0,300814.SZ,中富电路,1354804504.45,48.3389,15.2401
5569,8931908311.04,物业清洁||市政环卫||其他业务||城市环境管家（环境卫生综合治理）||城市空间管家（公共空间资源优化配置）||城市焕新管家（市政设施更新维护）及城市智慧管家（数字化城市管理）||传统物业维护||专项技术服务,10.03,安庆市,2.0663,15.8618,495794129.89,9119784960.0,398592000.0,环保-环境治理-固废治理,20200123,390380608.0,300815.SZ,玉禾田,5639825424.1,49.9469,23.1041
5570,3366584169.0,磨机衬板||圆筒筛||橡胶筛网||渣浆泵||渣浆泵橡胶耐磨备件（护套、护板和叶轮等）||水力旋流器||旋流器橡胶内衬||橡胶软管||钢橡复合管||浮选机橡胶转子||定子||工业设备耐磨衬里||渣浆泵橡胶耐磨备件(护套、护板和叶轮等)||渣浆泵及耐磨橡胶过流件||磨机耐磨橡胶衬里及圆筒筛||浮选机橡胶定子及转子||橡胶或聚氨酯筛板筛网||钢橡复合管及橡胶软管等||渣浆泵橡胶耐磨备件||浮选机橡胶转子及定子||矿用橡胶耐磨备件||选矿设备||矿用管道||矿用金属备件||选矿系统方案及服务||耐磨橡胶过流件||磨机耐磨橡胶衬里||浮选机橡胶定子||转子||钢橡复合管及橡胶软管,3.69,上饶市,2.8653,62.2775,120357426.49,5189757573.0,168772604.0,机械设备-专用设备-能源及重型设备,20200212,109482412.0,300818.SZ,耐普矿机,714146824.75,41.1209,41.7038
5571,1147401164.25,牵引电机冷却风机||陆上风电发电机散热离心风机||高效船用轴流风机||超静音风机||制冷风机||牵引电机供风单元||燃气轮机罩壳通风设备||风电机舱散热空空冷却器||风电发电机水冷系统||轨道交通风机||海洋工程风机||冷却塔空冷器风扇||能源通风冷却设备||特种工业通风机||轨道交通通风冷却设备||能源||核电通风冷却设备||海洋工程和舰船风机||冷却塔和空冷器风机||制冷风机及其他特种工业通风机等中高端装备行业通风设备产品及系统的研发||生产||销售及相关检修服务,10.1,威海市,4.5649,34.4647,48047499.34,2220350000.0,73400000.0,机械设备-通用设备-其他通用设备,20220321,37930617.0,920689.BJ,克莱特,434997498.8,43.1429,28.7366
5572,3208689172.5,运动巾||浴袍||沙发套||运动服及辅助装备||超细纤维仿皮面料||超细纤维功能面料||超细纤维无尘洁净制品||超细纤维制成品||印染加工||超细纤维浴袍||超细纤维毛巾||超细纤维服装||超细纤维家居用品||擦拭布||擦拭纸||洁净卷轴布,5.94,苏州市,4.0857,50.7616,57873797.37,3552571050.0,149205000.0,纺织服饰-纺织制造-其他纺织,20200312,134762250.0,300819.SZ,聚杰微纤,448153812.23,13.2561,29.255
5573,1099510620.0,消费电子||工业控制||汽车电子||其他,12.19,芜湖市,5.1219,30.4499,35667919.18,1977976000.0,80080000.0,电子-消费电子-消费电子零部件及组装,20221118,44514600.0,920357.BJ,雅葆轩,418910533.91,39.2597,19.9349
5574,815965616.66,标准燃气调压集成设备||非标撬装||燃气集成系统||燃气调压核心部件及配套产品||长输管线输气站调压计量设备||城市门站||区域调压站调压计量设备||大型工业用调压计量系统||箱式调压计量站||楼宇调压箱||阀类产品||非标撬装燃气集成系统||氢能制储运加用集成设备||其他,2.7,常州市,1.8537,50.5156,40152039.8,1482996562.31,121856743.0,机械设备-专用设备-其他专用设备,20221213,67047298.0,920014.BJ,特瑞斯,373599656.46,31.6666,29.7277
5575,5707585368.72,城镇燃气||装饰装修||燃气接驳||供热||燃气运输||成品油||燃气工程安装||供暖||燃气销售||燃气具销售,5.17,武汉市,1.6263,22.6512,172225509.2,5712041490.6,1340854810.0,公用事业-燃气-燃气Ⅲ,19931018,1339808772.0,600681.SH,百川能源,3688487556.63,53.5558,11.9252
5576,9122421953.25,房地产业||宾馆餐饮业||花园||医药||房地产||商业||租赁业务||房地产开发||写字楼||物业||土地开发||房产||百货||健康养老行业||健康护理行业||专业技术服务业||科研服务业||医药制造业||健康养老||护理业||科研服务||医疗服务业,1.2,南京市,0.5955,37.2198,221561280.86,10540215290.43,1346132221.0,综合-综合-综合Ⅲ,19931018,1165060275.0,600682.SH,南京新百,4772960883.83,26.4676,41.6438
5577,3496470257.84,物业租赁||进出口贸易||商业零售||旅游饮食服务||房地产||房产销售||土地流转||物业||旅游地产||轨道交通||国内贸易||服务,-376.69,宁波市,-27.0404,-7.0161,-845117733.45,3496470257.84,740777597.0,房地产-房地产-住宅开发,19931025,740777597.0,600683.SH,京投发展,554805904.47,91.1294,-5.7936
5578,3942988540.26,物业经营业务||实业投资业务||物业管理业务||广隆项目||珠江璟园||珠江花城||珠江新岸公寓||投资性房地产||周转房||房地产开发经营业务||医院||医院管理||珠江郦城||珠江嘉园||御东雅苑创基丽江||国际花园||中侨中心||物业出租及管理||健康管理咨询||御东雅苑||创基丽江国际花园||三亚金水湾||金盛大厦||房地产业||物业出租||物业管理||工程结算及服务||御东雅轩||翰林国际公馆||旧有物业销售||开平天玺湾||长沙珠江花城||长沙珠江郦城||长沙新地东方明珠||长沙珠江悦界商业中心||长沙柏悦湾||合肥中侨中心||珠江花玙苑||珠江云上花园||长沙四方雅苑||物业服务||文体运营||城市生活服务||城市公建服务||广告推广服务||体育馆管理服务||体育馆运营及相关配套服务||酒店管理服务||不动产租售服务,7.67,广州市,7.935,80.5897,17337021.24,3942988540.26,853460723.0,房地产-房地产-房地产服务,19931028,853460723.0,600684.SH,珠江股份,1168844500.09,70.5734,16.3091
5579,5838039774.0,“香飘飘”品牌杯装奶茶||椰果系列奶茶(经典系)||美味系列奶茶(好料系)||原味椰果系列奶茶||香芋椰果系列奶茶||麦香椰果系列奶茶||草莓椰果系列奶茶||巧克力椰果系列奶茶||咖啡椰果系列奶茶||“meco”牛乳茶||“兰芳园”丝袜奶茶||圆红枣奶茶||蒙古奶茶||原汁奶茶||经典系列||液体奶茶||果汁茶||好料系列||珍珠系列||固体冲泡奶茶||果汁茶类||“香飘飘”经典系列||牛乳茶系列||“meco”果汁茶||“香飘飘”瓶装牛乳茶||“兰芳园”液体饮料||“如鲜”燕麦奶茶||“鲜咖主义”燕麦拿铁||“meco”杯装果汁茶||“兰芳园”港式茶饮||“香飘飘”即饮牛乳茶||“meco”杯装果茶,-2.6,湖州市,1.7677,-49.0827,17732507.46,5838039774.0,412874100.0,食品饮料-饮料制造-软饮料,20171130,412874100.0,603711.SH,香飘飘,1683873554.4,30.0984,32.9084
5580,24528054504.66,桥梁及建筑钢结构的制作||涂装与安装||客货用电梯的制作||安装||水翼船水翼和立柱||港口起重机械||液压机床||冰箱箱体及门体加工||发泡生产线制作||起重机械的设计与制作||立柱||桥梁及建筑钢结构||冰箱箱体及门体加工与发泡生产线制作||原油船||化学品船||冰箱箱体及门体||水翼船水翼||多用途船||半潜船||客货用电梯||散货船||油轮||大型船舶||大型船舶建造||军船||造船||特种船||油船||动车||城轨车辆||转移钢材||灵便型液货船||海工业务||修船业务||钢结构工程||机电产品||船舶修理及改装||军用舰船||海警装备||公务船||支线集装箱船||挖泥船||海洋工程平台||风电安装平台||能源装备||高端钢结构||工程机械||环保装备||工业互联网平台||集装箱船||特种船及其他||海工产品||机电产品及其他,3.84,广州市,2.3491,48.3199,187261791.37,32662810795.13,1413506378.0,国防军工-军工装备-航海装备,19931028,821435181.0,600685.SH,中船防务,14315121299.96,61.7638,11.3582
5581,16860480000.0,航空无线通信终端||地面无线通信终端||铁路无线通信终端||系统产品||其他||专用无线通信终端产品||无线通信终端产品及系统产品||铁路无线通信||城市轨道交通无线通信终端及系统产品||系统集成产品,-4.82,滨海新区,4.0394,-61.3692,-27249970.33,16860480000.0,772000000.0,国防军工-军工电子-军工电子Ⅲ,20180226,772000000.0,603712.SH,七一二,1192316745.01,52.0119,32.0972
5582,11451247249.49,轻型客车||校车||客车||大型客车||轻客||大中型客车||大中客||轿车||整车||电池||新能源客车||燃料电池||汽修服务||新能源公交车||中型客车||负压救护车,7.59,厦门市,3.5028,34.7299,76392451.56,11451247249.49,717047417.0,汽车-汽车整车-商用载客车,19931108,717047417.0,600686.SH,金龙汽车,16329050914.7,85.2002,12.3121
5583,1036948050.0,通机曲轴||压缩机曲轴||摩托车曲轴||涡旋盘||配件,4.55,涪陵区,2.2312,36.3137,19361978.42,1367176000.0,82360000.0,机械设备-通用设备-其他通用设备,20231108,62466750.0,920833.BJ,美心翼申,345225020.94,20.0056,25.5452
5584,316320874467.12,国际业务||金融市场业务||机构业务||投资银行业务||保理业务||一般零售银行||信用卡||消费金融||保管箱||财富管理||私人银行||出国金融||理财||网上银行||小微企业金融||托管业务||互联网金融||手续费收入||网络银行||贷款||资金业务||同业业务||供应链金融||信用卡业务||零售银行业务||信托业务||金融租赁||国际业务||金融市场业务||机构业务||投资银行业务||保理业务||一般零售银行||信用卡||消费金融||保管箱||财富管理||私人银行||出国金融||理财||网上银行||小微企业金融||托管业务||黄金进出口业务||支付||债券承销||银团贷款||股权融资||并购融资||财资管家||账户管家||收款管家||付款管家||流动管家||银行业务||交易银行业务||财富管理业务||私人银行业务||个人信贷业务||信用卡业务||养老金融业务||出国金融业务,7.05,朝阳区,0.6011,6.0657,51826000000.0,413411852732.3,55645162264.0,银行-银行-股份制银行,20070427,40762999287.0,601998.SH,中信银行,156598000000.0,91.4914,
5585,8348147625.75,蓝宝石晶片||蓝宝石晶块||单晶炉||合剂||片剂||输液||粉针||针剂||酊||蓝宝石晶棒||大中客||普药||消费电子||晶块||晶条及蓝宝石制品||蓝宝石晶体生长专用装备||硬脆材料精密加工专用装备||晶片及其它蓝宝石制品||3d玻璃热弯机||双面研磨（抛光）机||单面研磨（抛光）机||蓝宝石双面抛光机||蓝宝石双面高速抛光机||蓝宝石双面铜盘研磨机||2.5d(弧面)抛光机||研磨(抛光)系列||单晶炉(及升级改造)||精雕机||3d热弯机||研磨(抛光)系列设备||仿形磨边系列||铣磨机系列||热弯机||灯具系列||双面研磨(抛光)机||蓝宝石双面研磨(抛光)机||单面研磨(抛光)机||蓝宝石晶体生长专用设备||算力业务||led灯丝||算力综合服务,29.5465,哈尔滨市,8.402,24.4781,-27521986.21,9492493509.3,2751447394.0,电子-电子化学品-电子化学品Ⅲ,19930712,2419752935.0,600666.SH,奥瑞德,347705858.08,29.1048,14.8721
5586,16711422002.22,模组||帘子布||帆布||工业丝||探针及装测试||先进封装||半导体封装||探针及封装测试||光伏发电||工程总包||设计和咨询||封装测试||封装晶片||内存条,5.1,无锡市,1.9305,28.374,513150109.37,16711422002.22,2091542178.0,建筑装饰-建筑装饰-工程咨询服务,19930728,2091542178.0,600667.SH,太极实业,22593234836.35,71.6941,7.9786
5587,21937188456.0,流动资金贷款||固定资产贷款||贸易融资||其他公司贷款||票据贴现||公司存款||结算||现金管理业务||代理服务||担保服务||外汇业务||托管服务||保险代理||小微企业融资业务||个人住房贷款||个人生产及经营性贷款||银行卡业务||个人理财服务||代收代付服务||外汇服务||汇款及其他服务||同业授信及同业业务||投行业务||贸易金融业务||吸收公众存款||发放短期||中期和长期贷款||办理国内结算||办理票据贴现||承兑||发行金融债券||代理发行||代理兑付||承销政府债券||买卖政府债券||从事同行拆借||提供信用证服务及担保||代理收付款项及代理保险业务||提供保险箱业务||办理地方财政信用周转使用资金的委托贷款业务||基金销售||外汇存款||外汇贷款||外汇汇款||国际结算||外币兑换||同业外汇拆借||结汇||售汇||资信调查||咨询||见证业务||存贷款余额||国际业务||票据业务||绿色金融业务||信用卡业务||普惠金融||理财业务||同业业务||互联网金融业务||渠道建设||支付业务||支付||公司金融||投资银行||绿色金融||国际业务和票据||供应链金融||零售信贷||信用卡||财富管理||金融市场及同业业务||资产管理业务||信息科技建设||科技金融业务||信贷投放||国际业务和票据业务,6.26,贵阳市,0.3472,4.2026,3970137000.0,21937188456.0,3656198076.0,银行-银行-城商行,20160816,3656198076.0,601997.SH,贵阳银行,9435336000.0,90.57,
5588,6231614530.36,系列功率控制器||铸锭炉电源||还原炉电源系统||单晶炉直流电源||蓝宝石炉电源||玻璃玻纤窑炉用调功系统||pd系列直流电源||微波电源||充电电源||感应加热电源||电机软起动系统装置（压缩机控制电源）||plc控制系统||功率控制器||还原炉电源||单晶炉电源||sic炉电源||玻璃玻纤窑炉调功系统||系列直流编程电源||加速器电源||中频感应电源||高压电压||功率控制系统（还原炉电源、单晶炉电源、蓝宝石炉电源、sic炉电源等）||特种电源||功率控制电源系统||功率控制电源装置||特种电源系统||充电桩||特种电源装置||电路板及备品备件||其他电源系统||功率控制系统||可编程电源||射频/溅射电源||感应电源||高压电源||固态调制器||交流充电桩||直流充电桩||储能设备||工业电源设备||新能源汽车充电桩,7.81,德阳市,4.9463,48.3248,303024385.97,12435041416.68,221618988.0,电力设备-其他电源设备-其他电源设备Ⅲ,20200213,111060676.0,300820.SZ,英杰电气,1149744687.09,35.0545,35.7852
5589,4806162914.16,熟料||药品||电缆||医药销售||医药工业||愈风宁心滴丸||医药商业||水泥||水泥业务||医药||医药工业产品||医药商业产品||葡萄籽提取物||盐酸帕罗西汀片||注射用盐酸头孢甲肟||人参提取物||门冬氨酸氨氯地平片||玻璃酸钠滴眼液||醋氯芬酸缓释片||健康实业投资||水泥混凝土||医药制造||商业配送||零售业务||红景天破壁灵芝孢子粉软胶囊（景芝赐康）||破壁灵芝孢子粉（仁寿堂）||骨泰胶囊||晚安软胶囊||苹果提取物,11.85,金华市,0.8323,5.5481,70562252.5,4806162914.16,412900594.0,建筑材料-建筑材料-水泥,19930728,412900594.0,600668.SH,尖峰集团,1919990204.41,24.605,23.194
5590,4220006602.0,教材教辅||纸张||印刷耗材||票据印刷业务||教材||教辅||票据印刷||电子出版物||一般图书||出版业务||数字出版||发行业务||传媒||印刷耗材及票据印刷等||印刷耗材及票据印刷||印刷耗材及图书||票据印刷等,2.92,沈阳市,1.5929,41.2035,43709068.88,4220006602.0,550914700.0,传媒-文化传媒-出版,20071221,550914700.0,601999.SH,出版传媒,1684930076.54,37.6431,21.2259
5591,1377828172.5,弯箍机||调直切断机||剪切机||桁架成型机||钢筋笼成型机||盾构管片钢筋笼成型机||轧机||锯切机||弯曲机||钢筋网成型机||管廊网片成型机||盾构管片成型机||全自动数控钢筋弯箍机||全自动数控钢筋调直切断机||全自动数控钢筋剪切机||全自动数控钢筋锯切机||全自动数控钢筋弯曲机||全自动数控钢筋网成型机||全自动数控钢筋桁架成型机||全自动数控钢筋笼成型机||全自动数控管廊钢筋网片成型机||高速数控冷轧带肋钢筋成型机||钢筋弯箍机||钢筋调直切断机||小型钢筋弯曲及剪切设备||钢筋网焊接生产线||桁架焊接生产线||盾构管片钢筋加工生产线||冷轧带肋钢筋生产线,1.94,北辰区,2.2629,86.5367,31118598.26,2128469313.75,130982727.0,机械设备-专用设备-其他专用设备,20200319,84789426.0,300823.SZ,建科智能,280950323.92,24.3022,42.8271
5592,3911881994.52,多士炉||养生壶||电热水壶||饮水机||周边食材||烤箱||蒸锅||围绕养生壶/烤箱等配套推出的养生食材||周边产品||蒸炖锅||空气炸锅||珐琅铸铁锅||餐具||饮具||汤包茶饮||北鼎生活家美食社群服务||名师指导服务||体验课程服务||养生食材||养生场景||饮水场景||烹饪场景||咖啡场景||用户服务||北鼎海外||oem/odm||业务||oem/odm业务,11.64,深圳市,5.5963,36.485,38881777.14,4033583189.52,326341682.0,家用电器-小家电-小家电Ⅲ,20200619,316495307.0,300824.SZ,北鼎股份,650924090.53,29.3608,48.5949
5593,16413137460.0,水解物||线性体||环体||107胶||110生胶||混炼胶||二甲基硅油||甲基含氢硅油||端乙烯基硅油||气相白炭黑||硅橡胶||硅油||气相白炭黑有机硅下游深加工产品||有机硅中间体||中间体||液体胶||硅酮胶||硅树脂||有机硅下游深加工产品||其他,0.06,淄博市,3.3528,4309.8877,88590219.26,16416000000.0,1200000000.0,基础化工-化学制品-有机硅,20200312,1199790750.0,300821.SZ,东岳硅材,3026685443.1,19.3929,4.8535
5594,5320159301.17,电动工具控制器||智能家居及汽车电机控制器||智能照明产品||智能安防产品||电机控制器||锂电池控制器||智能家居控制器||汽车电机控制器||智能照明||智能安防||智能家居||智能控制器||智能产品||地板护理清洁工具,2.56,深圳市,4.5591,133.1579,59653584.38,5735381442.0,311536200.0,电子-消费电子-消费电子零部件及组装,20200313,288982037.0,300822.SZ,贝仕达克,651008236.94,19.6598,23.9957
5595,14387762695.5,集中式光伏逆变器||组串式光伏逆变器||集散式光伏逆变器||交流储能变流器||箱式储能变流器||变流升压一体化产品||直流储能变流器||储能系统集成产品||有源电力滤波器||低压静止无功发生器||智能电能质量矫正装置||储能集成系统||数据采集棒||数据采集器||子阵控制器||储能变流器||直流变换器||储能ems系统||静止无功发生器||动态电压恢复器||电站监控设备||智慧能源管理平台,13.66,无锡市,7.808,45.4303,301870420.17,18832504800.6,504216996.0,电力设备-光伏设备-逆变器,20200410,385214530.0,300827.SZ,上能电气,3564707872.26,73.009,24.1694
5596,1401678104.0,变频器散热器||逆变器散热器||基站散热器||精密铝合金电机外壳||机械手臂结构件||自动化仓库导轨||气液执行器结构件||铝合金医疗设备侧轨||影像仪||c||型臂||汽车天窗结构件||汽车保险杠||新能源汽车电池箱体||电力电子散热器||自动化机械结构部件||医疗设备精密构件||汽车轻量化部件||新能源汽车驱动水冷电机机座||新能源模组保护端板||自动化设备及医疗设备精密部件||括新能源汽车驱动水冷电机机座||电池箱体及电池箱体精密铝合金部品及部件||电源管理器用散热器||机械手臂结构件等||风电设备散热器||自动化机械结构部品及部件||医疗设备精密部品及部件||电池箱体||电池箱体精密铝合金部品及部件||汽车防撞梁||汽车电源管理器散热器||其他工业散热器||医疗设备精密部件||电池箱体及配件||防撞梁||车身及仪表盘结构件,3.63,西青区,3.5481,74.1556,37831324.88,2762605200.0,166422000.0,机械设备-通用设备-金属制品,20200421,84438440.0,300828.SZ,锐新科技,437486717.55,13.0862,17.0376
5597,5081462998.0,燃油车设计||新能源车设计||动力系统开发||燃油汽车整车设计||新能源汽车整车设计||高端零部件||核心零部件||整车研发设计及平台开发||汽车核心零部件产品,-6.96,大兴区,2.4768,-25.9777,1241783.74,5224444645.69,498040481.0,汽车-汽车服务及其他-汽车服务,20200327,484410200.0,300825.SZ,阿尔特,735796717.21,29.188,13.1938
5598,2789811912.4,地图编制||轨道交通工程测量||精密工程测量||管线探测||管线防腐蚀施工与阴极保护||工程物探||首级控制网||城市基础比例尺地形图测绘||地籍与房产测绘(不动产测绘)||岩土工程设计||地基基础检测||岩土工程监测||地理信息综合应用支撑平台||轨道交通自动化监测平台(隧道结构变形高精度自动化监测平台)||城市水务综合服务平台(水治理一张图一体化服务)||城市排水管网智能检测||城市综合管线综合管理平台||城市三维综合服务平台||园林(古木名树)管理系统||多规合一信息服务和并联审批平台(用于规划、国土)||城建基础设施综合养护系统||工程测勘技术服务||测绘服务||地理信息系统集成与服务||地理信息集成与服务,1.47,南京市,2.1399,108.1946,15699755.43,2885701413.6,167773338.0,建筑装饰-建筑装饰-工程咨询服务,20200403,162198367.0,300826.SZ,测绘股份,384508137.79,44.2411,33.9608
5599,2813585983.18,乳酸乙酯||乳酸钠双乙酸钠混合物||饲料级乳酸钙||高纯级乳酸||食品级乳酸||液体乳酸钠||乳酸||乳酸盐类||乳酸酯类||副产品||乳酸盐||乳酸钠||乳酸钙,6.51,周口市,1.6724,22.9453,101557482.6,4040951402.46,227275107.0,基础化工-化学制品-食品及饲料添加剂,20200422,158244431.0,300829.SZ,金丹科技,1203741092.11,32.0647,23.2297
5600,2108199631.56,保健品||医疗器械||药品||营养保健品||眼药水||明目滴眼液||复方鲜竹沥||心无忧片||金匮肾气丸||竹沥合剂||百合固金||铁皮枫斗||薄荷脑||薄荷素油||河车大造胶囊||阿莫西林克拉维酸钾片||妇乐颗粒||明目液眼液||复方鲜竹沥液||六味地黄口服液||石斛面膜||河车大造片||薄荷素||小容量注射剂||百合固金液||补中益气丸(浓缩丸)||180灵芝破壁孢子粉||铁皮石斛西洋参粉||筋骨草胶囊||知柏地黄丸||杞菊地黄丸||养阴清肺糖浆||六味地黄丸(浓缩丸)||明目地黄丸(浓缩丸)||珍珠明目滴眼液||天目山铁皮石斛||铁皮石斛||中医诊疗服务||中药配方||中药饮片||鲜草||雾化系列||药品流通||黄山天目的六味地黄口服液||天目薄荷的薄荷脑,23.89,杭州市,31.6733,111.333,-3695546.06,2109210288.2,121778885.0,医药生物-中药-中药Ⅲ,19930823,121720533.0,600671.SH,天目药业,158940412.66,78.0566,46.3776
5601,63572996893.86,电极箔||电子箔||液碱||铝电解电容器||来料和进料加工||钎焊箔||电子铝箔||磁性材料||进料加工||来料||化工产品||电容器||亲水空调箔||阳之光亲水箔||氯碱化工产品||铝带材||包装印刷||空调箔||新材料||电子新材料||稀土||化工业务||家电||电极铝箔||铝箔||新能源||铝加工||高压铝箔||消费电子||电子铝材业||电子铝材||亲水箔||电子光箔||电池||板带材||包装印刷等||医药产品||铝电解电容器用电极箔（包含腐蚀箔和化成箔）||软磁材料||新型制环保冷剂||氟树脂||磷酸奥司他韦||苯溴马隆片||莫西沙星片||克拉霉素缓释片||替米沙坦片||氨氯地平片||奥美沙坦酯片||锂电材料||积层箔||电池铝箔||括氯碱化工产品||新型环保制冷剂||磷酸铁锂||三元材料||电子元器件类||高端铝箔类||化工新材料类||能源材料类,9.75,韶关市,6.5467,52.796,312457382.21,63742376149.62,3009555059.0,综合-综合-综合Ⅲ,19930917,3001557927.0,600673.SH,东阳光,10970290011.48,65.5236,20.7455
5602,2587507425.96,机械水表||智能水表||配件||智能水表2.0||智能水表1.0||特种水表||其他传感器及设备||抄收一体化平台||管网gis系统||管网scada系统||dma分区计量系统||管网巡检系统||二次供水运行监控系统||管网在线监测预警系统||管网漏损管理平台||供水管网水力模||地理信息系统||工程服务方案||智能1.0水表||智能2.0水表||噪声相关仪||多参数水质检测仪||压力/流量数据监控仪||水声相关仪,4.67,宁波市,1.5882,25.7471,35187364.62,2587507425.96,199961934.0,机械设备-通用设备-仪器仪表,20190122,199961934.0,603700.SH,宁水集团,1201749894.28,32.0333,20.5841
5603,71071767552.24,工业自动化控制设备||电力||硬件产品||光缆||软件||软件产品||硬件产||电力自动化控制设备||电站||水电机组||水电装机||多晶硅||供电||电力业务||水电站||水电多晶硅||新能源||清洁能源,9.54,成都市,1.6013,12.6273,4421925308.59,71071767552.24,4874606828.0,公用事业-电力-水电,19930924,4874606828.0,600674.SH,川投能源,1140295509.67,32.8302,50.7901
5604,4592128600.57,商用车用交流发电机||乘用车用交流发电机||发电机||发电机及配件||电子真空泵及配件||储能及配套产品||发电机及相关产品,1.38,湖州市,5.7207,311.3426,14710432.36,4592128600.57,261361901.0,汽车-汽车零部件-底盘与发动机系统,20160412,261361901.0,603701.SH,德宏股份,654098191.11,41.943,14.0113
5605,17291947046.66,房屋租赁||商业和服务业||工程施工||古北国际广场||上海春城||房产销售||城镇化||土地流转||上海国资改革||物业||住宅销售||土地收储||开发产品||出租开发产品||施工业||劳务||商品||租赁,2.42,静安区,1.178,36.8668,-527117151.79,17291947046.66,6046135331.0,房地产-房地产-住宅开发,19930924,6046135331.0,600675.SH,中华企业,7316044099.99,66.034,31.6411
5606,6191527522.88,运输业与物流服务||水上旅游服务||汽车零部件制造与汽车后服务||迪士尼||上海国资||物流||运输||运输业务||道路货运与物流服务||道路客运与旅游服务||汽车零部件制造与销售服务||乘用车销售与汽车后服务||专业汽车修理厂||维修网点||汽车销售||车饰||维修||保养技术咨询||汽车俱乐部||培训服务||质量检测||汽车配件零售||动力总成关键部件||车身及车身附件总成||汽车座椅骨架||汽车座椅调角器||高速列车座椅||汽车自动变速箱换档机构||发动机连杆||仪表盘托架||高速列车座椅骨架||汽车维修||汽车养护||汽车保险||汽车检测||多式联运||冷链仓储||钢铁物流||制造物流||比亚迪连杆||度普新能源电池包||联合汽车油冷电桥轴||长客市域铁路机场联络线座椅||汽车零部件||动力件||车身件,-0.56,浦东新区,1.2066,-161.346,-225028518.2,6191527522.88,1028492944.0,综合-综合-综合Ⅲ,19930928,1028492944.0,600676.SH,交运股份,3230280862.47,27.3284,3.7742
5607,4349059612.19,坯布面料系列产品||色织面料系列产品||线||坯布||纱||纱线系列产品||纺织||棉纺||功能性产业用布||纱线||布||色织面料系列产品和功能性产业用布||纺织品贸易||功能性产业用布系列产品||无纺布系列产品,3.79,安庆市,0.9553,19.0122,152082514.97,4350295691.49,943665009.0,纺织服饰-纺织制造-棉纺,19981007,943396879.0,000850.SZ,华茂股份,2544750882.08,36.6409,10.7616
5608,6370120227.9,集成灶||吸油烟机||燃气灶||集成水槽||洗碗机||集成洗碗机||集成水槽及集成洗碗机,-8.27,绍兴市,5.8085,-46.1079,-11035907.17,6816245576.14,183330973.0,家用电器-厨卫电器-厨卫电器Ⅲ,20201203,171331905.0,300911.SZ,亿田智能,244527270.34,42.4164,10.4279
5609,1525058717.0,柴油机||scr尾气后处理系统||柴油机颗粒捕集系统||气体机尾气后处理系统||柴油机选择性催化还原系统（scr系统）||柴油机颗粒捕集系统（doc+dpf、dpf）||选择性催化还原系统（scr）||颗粒捕集系统（doc+cdpf）||新能源cng发动机尾气后处理系统||尾气后处理系统||清洁能源后处理系统||非道路移动机械后处理系统||船舶后处理系统||前端散热模块||高压液流加热模块||高压风暖ptc加热模块||高压ptc除霜模块||燃油液流加热模块||甲醇液流加热模块||驻车加热模块||道路国六/非道路国四专用dpf高温再生设备||集中润滑系统,-5.27,无锡市,4.1418,-56.5352,-116228904.13,2041453140.0,114882000.0,汽车-汽车零部件-其他汽车零部件,20201207,85822100.0,300912.SZ,凯龙高科,442065885.36,60.8928,14.7615
5610,6743117544.18,天然气||化工||油用钻头||石油机械||页岩气||海洋经济||钻具||金刚石钻头||海洋油气装备||钻头||石油钻头||化工产品||金刚石||牙轮||石油钻机||固井设备||压裂设备||修井机||连续油管作业设备||带压作业设备||天然气压缩机||水处理设备||油气输送管||井下工具||石油装备检测||天然气增压||封隔器||石油天然气勘探||石油机械设备||油气钢管||钻头钻具||钻井装备||固井装备||高压管汇||压裂装备||修井装备||特种作业装备||完井工具||油气集输钢管||井口及地面装置||环保装备||系列氢气压缩机||加氢机,0.22,武汉市,2.1731,742.4219,84505316.35,6816049622.57,955967689.0,机械设备-专用设备-能源及重型设备,19981126,945738786.0,000852.SZ,石化机械,4818917351.39,70.4598,12.4461
